cve_id,state,vendor,package,ecosystem,owner,owner_nameable,owner_tier,owner_method,self_disclosed,rule,rule_strength,rule_basis,days_public,hours_public,past_expectation,public_date,feed_count,sources,advisory_url,refs,description
CVE-2026-18985,RESERVED,,drupal/edit_in_place_field,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,15,360,True,2026-08-05,1,osv,https://osv.dev/list?q=CVE-2026-18985,osv:Packagist:drupal/edit_in_place_field,"This module provides formatters to allow in-place editing in a View or other display (full content, teaser...).  The module doesn't sufficiently check access when editing entities."
CVE-2026-18986,RESERVED,,drupal/entity_browser,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,15,360,True,2026-08-05,1,osv,https://osv.dev/list?q=CVE-2026-18986,osv:Packagist:drupal/entity_browser,The Entity Browser module allows you to select entities from entity reference fields using a custom entity browser widget.  The module doesn't sufficiently sanitize the the tab tit
CVE-2026-16633,RESERVED,,pdfjs-dist,npm,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,14,336,True,2026-08-06,2,"ghsa,osv",https://github.com/advisories/GHSA-hq66-cqwq-w95j,ghsa:GHSA-hq66-cqwq-w95j;osv:npm:pdfjs-dist,PDF.js: Arbitrary JavaScript execution upon opening a malicious PDF 
CVE-2026-52682,RESERVED,Ubuntu,dnsdist,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,13,312,True,2026-08-07,3,"alpine,debian,ubuntu",https://ubuntu.com/security/CVE-2026-52682,alpine:dnsdist;debian:dnsdist;ubuntu:CVE-2026-52682, [A crafted DNS packet can cause increased memory and CPU consumption]
CVE-2026-61478,RESERVED,Amazon Linux,libvirt,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,10,240,True,2026-08-10,3,"alas,debian,ubuntu",https://ubuntu.com/security/CVE-2026-61478,alas:CVE-2026-61478;debian:libvirt;ubuntu:CVE-2026-61478,libvirt: Check for empty string condition and skip inclusion of the XML document context in the error message.
CVE-2026-66801,RESERVED,Red Hat,CVE-2026-66801,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,10,240,True,2026-08-10,1,redhat,https://access.redhat.com/security/cve/CVE-2026-66801,redhat:CVE-2026-66801,multicluster-global-hub: multicluster-global-hub: shared Kafka gh-spec topic Write ACL plus spoofable CloudEvent source enables fleet-wide cluster-admin from any compromised manage
CVE-2026-69186,RESERVED,Amazon Linux,c-ares,,GitHub_M,True,block-corroborated,block-k3+product-map,False,4.5.1.6,SHOULD,inferred-owner,9,216,True,2026-08-11,3,"alas,debian,ubuntu",https://ubuntu.com/security/CVE-2026-69186,alas:CVE-2026-69186;debian:c-ares;ubuntu:CVE-2026-69186,Memory-amplification denial of service via unvalidated DNS header record counts
CVE-2026-69184,RESERVED,Amazon Linux,c-ares,,GitHub_M,True,block-corroborated,block-k3+product-map,False,4.5.1.6,SHOULD,inferred-owner,9,216,True,2026-08-11,3,"alas,debian,ubuntu",https://ubuntu.com/security/CVE-2026-69184,alas:CVE-2026-69184;debian:c-ares;ubuntu:CVE-2026-69184,CPU-exhaustion denial of service via unbounded DNS name compression pointer chains
CVE-2026-66797,RESERVED,Red Hat,CVE-2026-66797,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,9,216,True,2026-08-11,1,redhat,https://access.redhat.com/security/cve/CVE-2026-66797,redhat:CVE-2026-66797,cluster-backup-operator: cluster-backup-operator: Velero Restore includes cluster-scoped RBAC resources with no exclusion — tampered backup yields hub cluster-admin
CVE-2026-66798,RESERVED,Red Hat,CVE-2026-66798,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,9,216,True,2026-08-11,1,redhat,https://access.redhat.com/security/cve/CVE-2026-66798,redhat:CVE-2026-66798,cluster-backup-operator: cluster-backup-operator: Restore.spec.hooks passed verbatim to Velero Restore — arbitrary command execution in restored pods
CVE-2026-18725,RESERVED,Red Hat,open-iscsi,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,8,192,True,2026-08-12,4,"alas,debian,redhat,ubuntu",https://access.redhat.com/security/cve/CVE-2026-18725,alas:CVE-2026-18725;debian:open-iscsi;redhat:CVE-2026-18725;ubuntu:CVE-2026-18725,open-iscsi: open-iscsi: Out-of-bounds access in iscsiuio ICMPv6 echo handling
CVE-2026-18724,RESERVED,Red Hat,open-iscsi,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,8,192,True,2026-08-12,4,"alas,debian,redhat,ubuntu",https://access.redhat.com/security/cve/CVE-2026-18724,alas:CVE-2026-18724;debian:open-iscsi;redhat:CVE-2026-18724;ubuntu:CVE-2026-18724,open-iscsi: open-iscsi: Stack buffer overflow in idbm record parsing
CVE-2026-55074,RESERVED,,ansible-jailexec,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,8,192,True,2026-08-12,2,"ghsa,osv",https://github.com/advisories/GHSA-cxgv-hp74-jj7r,ghsa:GHSA-cxgv-hp74-jj7r;osv:PyPI:ansible-jailexec,Ansible FreeBSD Jail Connection Plugin: Jail escape via symlink following in put_file (host-side root mv)
CVE-2026-55071,RESERVED,,stata-mcp,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,8,192,True,2026-08-12,2,"ghsa,osv",https://github.com/advisories/GHSA-49m4-vp58-wgc9,ghsa:GHSA-49m4-vp58-wgc9;osv:PyPI:stata-mcp,MCP-for-Stata: Stata Command Injection via Unsanitized `package` in `ado_package_install`
CVE-2026-52776,RESERVED,,compliance-trestle,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,8,192,True,2026-08-12,2,"ghsa,osv",https://github.com/advisories/GHSA-h47f-gmjp-m7rr,ghsa:GHSA-h47f-gmjp-m7rr;osv:PyPI:compliance-trestle,compliance-trestle has an URLSecurityValidator SSRF allowlist bypass via IPv4-mapped IPv6 and 0.0.0.0
CVE-2026-48786,RESERVED,,github.com/fleetdm/fleet/v4,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,8,192,True,2026-08-12,2,"ghsa,osv",https://github.com/advisories/GHSA-88p2-jj8w-j8qg,ghsa:GHSA-88p2-jj8w-j8qg;osv:Go:github.com/fleetdm/fleet/v4,Fleet: Observer-class users can view team enroll secrets and credential-bearing configuration via target search endpoint
CVE-2026-47132,RESERVED,,thorsten/phpmyfaq,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,8,192,True,2026-08-12,2,"ghsa,osv",https://github.com/advisories/GHSA-6pvm-2vjj-rx4w,ghsa:GHSA-6pvm-2vjj-rx4w;osv:Packagist:thorsten/phpmyfaq,phpMyFAQ: SQL LIKE Wildcard Injection in Chat User Search Allows Authenticated User Enumeration
CVE-2026-46369,RESERVED,,nimiq-blockchain,crates.io,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,8,192,True,2026-08-12,2,"ghsa,osv",https://github.com/advisories/GHSA-3763-qp59-59vf,ghsa:GHSA-3763-qp59-59vf;osv:crates.io:nimiq-blockchain,nimiq-blockchain: Validity store off by one error
CVE-2026-45694,RESERVED,,librenms/librenms,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,8,192,True,2026-08-12,2,"ghsa,osv",https://github.com/advisories/GHSA-jmqm-f8q4-v7wx,ghsa:GHSA-jmqm-f8q4-v7wx;osv:Packagist:librenms/librenms,LibreNMS: Reflected XSS via Proxmox instance/vmid GET parameters injected into document.title JavaScript assignment
CVE-2026-35445,RESERVED,,winter/wn-backend-module,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,8,192,True,2026-08-12,2,"ghsa,osv",https://github.com/advisories/GHSA-j5jq-cr68-v2xx,ghsa:GHSA-j5jq-cr68-v2xx;osv:Packagist:winter/wn-backend-module,Winter: Authenticated backend users can bypass Users controller permission checks
CVE-2026-32639,RESERVED,,winter/wn-cms-module,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,8,192,True,2026-08-12,2,"ghsa,osv",https://github.com/advisories/GHSA-5c4f-9pq9-6c77,ghsa:GHSA-5c4f-9pq9-6c77;osv:Packagist:winter/wn-cms-module,Winter: Broken access control in `Cms\Controllers\Index` allows cross-template actions and unauthorized asset uploads
CVE-2026-32593,RESERVED,,winter/wn-backend-module,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,8,192,True,2026-08-12,2,"ghsa,osv",https://github.com/advisories/GHSA-m7jc-g4rc-jmvh,ghsa:GHSA-m7jc-g4rc-jmvh;osv:Packagist:winter/wn-backend-module,Winter: SQL Injection in Backend Filter Widget numberrange Scope via numbersFromAjax
CVE-2026-32258,RESERVED,,winter/wn-backend-module,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,8,192,True,2026-08-12,2,"ghsa,osv",https://github.com/advisories/GHSA-vgp4-2fc4-qff2,ghsa:GHSA-vgp4-2fc4-qff2;osv:Packagist:winter/wn-backend-module,Winter: Stored XSS through Editor Settings custom styles
CVE-2026-32257,RESERVED,,winter/wn-backend-module,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,8,192,True,2026-08-12,2,"ghsa,osv",https://github.com/advisories/GHSA-v7cf-8gh9-gxmj,ghsa:GHSA-v7cf-8gh9-gxmj;osv:Packagist:winter/wn-backend-module,Winter: Stored XSS through Brand Settings custom styles
CVE-2026-73475,RESERVED,,drupal/commerce_paypal,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,8,192,True,2026-08-12,1,osv,https://osv.dev/list?q=CVE-2026-73475,osv:Packagist:drupal/commerce_paypal,"This module enables you to pay for Commerce transactions using Paypal.  The module doesn't sufficiently validate the transaction result in certain circumstances, allowing a malicio"
CVE-2026-73478,RESERVED,,drupal/diff,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,8,192,True,2026-08-12,1,osv,https://osv.dev/list?q=CVE-2026-73478,osv:Packagist:drupal/diff,This module enables you to view the differences between revisions on any entity type.  The module doesn't sufficiently restrict access to non-node entity revision diffs.  This vuln
CVE-2026-73474,RESERVED,,drupal/entity_share_websub,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,8,192,True,2026-08-12,1,osv,https://osv.dev/list?q=CVE-2026-73474,osv:Packagist:drupal/entity_share_websub,"This module enables you to share content between sites in a hub - subscriber model.  Certain inputs were not sufficiently validated, allowing an attacker to achieve server-side req"
CVE-2026-73476,RESERVED,,drupal/externalauth,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,8,192,True,2026-08-12,1,osv,https://osv.dev/list?q=CVE-2026-73476,osv:Packagist:drupal/externalauth,This module enables you to authenticate Drupal users against external identity providers.  The module does not sufficiently ensure exact matching of externally supplied identity va
CVE-2026-73477,RESERVED,,drupal/quicktabs,Packagist,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,8,192,True,2026-08-12,1,osv,https://osv.dev/list?q=CVE-2026-73477,osv:Packagist:drupal/quicktabs,"This module enables you to display content in tabs, where each tab renders a block, a node, a view, or another Quick Tabs instance.  The module did not correctly enforce access whe"
CVE-2026-61552,RESERVED,Ubuntu,icinga2,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-61552,debian:icinga2;ubuntu:CVE-2026-61552, security update
CVE-2026-61551,RESERVED,Ubuntu,icinga2,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-61551,debian:icinga2;ubuntu:CVE-2026-61551, security update
CVE-2026-61550,RESERVED,Ubuntu,icinga2,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-61550,debian:icinga2;ubuntu:CVE-2026-61550, security update
CVE-2026-52079,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52079,debian:mongoose;ubuntu:CVE-2026-52079, [ENET_IRQHandler RX descriptor not re-owned on error -- RX ring stall]
CVE-2026-52078,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52078,debian:mongoose;ubuntu:CVE-2026-52078, [opendir() stack overflow via wcscat on MAX_PATH path]
CVE-2026-52076,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52076,debian:mongoose;ubuntu:CVE-2026-52076, [cyw_spi_tx SPI alignment padding indexes uint32_t* buffer with byte offset]
CVE-2026-52075,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52075,debian:mongoose;ubuntu:CVE-2026-52075, [mg_random rand() fallback used for TLS secrets]
CVE-2026-52073,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52073,debian:mongoose;ubuntu:CVE-2026-52073, [ppp_handle_ipcp attacker-controlled IPCP length -- OOB read]
CVE-2026-52072,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52072,debian:mongoose;ubuntu:CVE-2026-52072, [mg_tls_client_recv_hello size_t underflow in ext_len bounds check / mg_tls_client_recv_hello ext_len fixed-offset OOB read]
CVE-2026-52071,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52071,debian:mongoose;ubuntu:CVE-2026-52071, [mg_tls_verify_cert_signature OOB read for short ECDSA integers]
CVE-2026-52070,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52070,debian:mongoose;ubuntu:CVE-2026-52070, [rx_ndp_ns ICMPv6 NS minimum length insufficient -- OOB read]
CVE-2026-52069,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52069,debian:mongoose;ubuntu:CVE-2026-52069, [rx_dhcp_client 32-bit overflow in DHCP lease millisecond conversion]
CVE-2026-52068,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52068,debian:mongoose;ubuntu:CVE-2026-52068, [rx_ndp_na NDP NA missing option length check -- OOB read]
CVE-2026-52067,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52067,debian:mongoose;ubuntu:CVE-2026-52067, [rx_ip truncated DHCP options size_t underflow OOB read]
CVE-2026-52066,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52066,debian:mongoose;ubuntu:CVE-2026-52066, [TLS certificate notAfter validated against hardcoded 2025-01-01 string]
CVE-2026-52065,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52065,debian:mongoose;ubuntu:CVE-2026-52065, [mg_tls_client_recv_hello key_share extension OOB read]
CVE-2026-52064,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52064,debian:mongoose;ubuntu:CVE-2026-52064, [DNS transaction ID is sequential -- enables response injection]
CVE-2026-52062,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52062,debian:mongoose;ubuntu:CVE-2026-52062, [NDP RA allows any value for MTU]
CVE-2026-52061,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52061,debian:mongoose;ubuntu:CVE-2026-52061, [mg_tls_recv_cert certificate chain length unchecked -- OOB read]
CVE-2026-52060,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52060,debian:mongoose;ubuntu:CVE-2026-52060, [TLS certificate notAfter validated against hardcoded 2025-01-01 string]
CVE-2026-52059,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52059,debian:mongoose;ubuntu:CVE-2026-52059, [RSA-PSS CertificateVerify checks only 0xbc trailer]
CVE-2026-52058,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52058,debian:mongoose;ubuntu:CVE-2026-52058, [mg_der_to_tlv long-form DER length OOB read]
CVE-2026-52057,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52057,debian:mongoose;ubuntu:CVE-2026-52057, [mg_der_find_oid unbounded recursion on constructed DER tags]
CVE-2026-52056,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52056,debian:mongoose;ubuntu:CVE-2026-52056, [skip_chunk off-by-one OOB read in chunked HTTP CRLF check]
CVE-2026-52055,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52055,debian:mongoose;ubuntu:CVE-2026-52055, [mg_der_to_tlv long-form DER length OOB read]
CVE-2026-52054,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52054,debian:mongoose;ubuntu:CVE-2026-52054, [find_opt zero-length PPP option -- infinite loop]
CVE-2026-52053,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52053,debian:mongoose;ubuntu:CVE-2026-52053, [rx_ip6 IPv6 extension header OOB read; 16-bit len wrap]
CVE-2026-52052,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52052,debian:mongoose;ubuntu:CVE-2026-52052, [mg_tls_parse_cert_der pubkey BIT STRING length underflow -- OOB read]
CVE-2026-52051,RESERVED,Ubuntu,mongoose,,mitre,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,7,168,True,2026-08-13,2,"debian,ubuntu",https://ubuntu.com/security/CVE-2026-52051,debian:mongoose;ubuntu:CVE-2026-52051, [mg_tls_server_recv_hello session_id_len OOB read]
